Date,Open,High,Low,Close,Adj Close,Volume,SMA(Open) 10D ,SMA(High) 10D ,SMA(Low) 10D ,SMA(Close) 10D ,SMA(Adj Close) 10D ,SMA(Volume) ,
17-05-2021,1937.300049,1963.449951,1930.400024,1960.349976,1954.063843,5479424,1934.840,1949.965,1916.910,1932.865,1926.667,6948295
18-05-2021,1981,2002.599976,1972.5,1987.949951,1981.575317,5567958,1936.340,1952.325,1919.850,1935.755,1929.548,6414097
19-05-2021,1980,2016.449951,1972,1997.050049,1990.64624,7530294,1939.340,1957.190,1925.950,1943.800,1937.567,6158757
20-05-2021,1997.900024,2010.900024,1981,1985.400024,1979.033569,5271497,1946.795,1964.430,1933.245,1950.330,1944.076,6113942
21-05-2021,1992,2009.599976,1986,2002.550049,1996.128662,4977555,1953.810,1971.890,1941.185,1957.485,1951.208,5936769
24-05-2021,2008,2009.800049,1982,1985.650024,1979.282837,3946636,1960.835,1977.305,1946.785,1962.875,1956.581,5764317
25-05-2021,1996.400024,1997,1960,1963.150024,1956.85498,6821015,1966.575,1982.325,1950.690,1966.570,1960.264,5803030
26-05-2021,1975,1979.5,1965.300049,1970.050049,1963.73291,3452113,1972.575,1986.420,1956.220,1970.260,1963.942,5526220
27-05-2021,1970.300049,1993,1962.25,1976.099976,1969.763428,12377100,1976.595,1992.430,1961.745,1976.555,1970.217,6155767
28-05-2021,1990,2105,1990,2094.800049,2088.082764,26060864,1982.790,2008.730,1970.145,1992.305,1985.916,8148446
31-05-2021,2102,2191.699951,2085.050049,2160.300049,2153.372803,27285782,1999.260,2031.555,1985.610,2012.300,2005.847,10329081
01-06-2021,2166,2202,2146.5,2168.899902,2161.945068,12928379,2017.760,2051.495,2003.010,2030.395,2023.884,11065124
02-06-2021,2157,2209.5,2157,2201.25,2194.191406,11366816,2035.460,2070.800,2021.510,2050.815,2044.239,11448776
03-06-2021,2221,2250,2196.100098,2209.649902,2202.564453,11064116,2057.770,2094.710,2043.020,2073.240,2066.592,12028038
04-06-2021,2214.800049,2216.449951,2184.25,2190.5,2183.47583,6677278,2080.050,2115.395,2062.845,2092.035,2085.327,12198010
07-06-2021,2202,2242,2185,2227.399902,2220.257568,7539326,2099.450,2138.615,2083.145,2116.210,2109.424,12557279
08-06-2021,2226.600098,2227.149902,2198.149902,2214.600098,2207.498779,4464889,2122.470,2161.630,2106.960,2141.355,2134.489,12321666
09-06-2021,2219,2221,2157.949951,2175,2168.025635,5265326,2146.870,2185.780,2126.225,2161.850,2154.918,12502988
10-06-2021,2193.399902,2230,2177.550049,2183,2176,6532832,2169.180,2209.480,2147.755,2182.540,2175.541,11918561
11-06-2021,2182.899902,2228,2180.100098,2213.149902,2213.149902,6351520,2188.470,2221.780,2166.765,2194.375,2188.048,9947626
14-06-2021,2215,2258.25,2195.050049,2244.899902,2244.899902,9383416,2199.770,2228.435,2177.765,2202.835,2197.201,8157390
15-06-2021,2261,2274.899902,2240.300049,2250,2250,7002898,2209.270,2235.725,2187.145,2210.945,2206.006,7564842
16-06-2021,2244.899902,2247.050049,2205.850098,2211.600098,2211.600098,4982975,2218.060,2239.480,2192.030,2211.980,2207.747,6926458
17-06-2021,2200,2235,2179.899902,2215.649902,2215.649902,7266765,2215.960,2237.980,2190.410,2212.580,2209.056,6546723
18-06-2021,2225.5,2235,2184.350098,2225.649902,2225.649902,13553801,2217.030,2239.835,2190.420,2216.095,2213.273,7234375
21-06-2021,2203.5,2247.5,2200.149902,2237.25,2237.25,5624044,2217.180,2240.385,2191.935,2217.080,2214.972,7042847
22-06-2021,2254,2261,2219.350098,2225.75,2225.75,5940386,2219.920,2243.770,2194.055,2218.195,2216.798,7190396
23-06-2021,2250,2250.600098,2201.699951,2205.350098,2205.350098,7685796,2223.020,2246.730,2198.430,2221.230,2220.530,7432443
24-06-2021,2206.850098,2214.600098,2140,2153.5,2153.5,42209687,2224.365,2245.190,2194.675,2218.280,2218.280,11000129
25-06-2021,2153.5,2153.5,2081.100098,2104.449951,2104.449951,25546334,2221.425,2237.740,2184.775,2207.410,2207.410,12919610
28-06-2021,2122,2126.5,2081,2086,2086,9357852,2212.125,2224.565,2173.370,2191.520,2191.520,12917054
29-06-2021,2089.5,2109,2084.100098,2087.800049,2087.800049,12526981,2194.975,2207.975,2157.750,2175.300,2175.300,13469462
30-06-2021,2096.25,2122.649902,2091.050049,2110.649902,2110.649902,9120556,2180.110,2195.535,2146.270,2165.205,2165.205,13883220
01-07-2021,2118,2123.149902,2095,2097.949951,2097.949951,5784627,2171.910,2184.350,2137.780,2153.435,2153.435,13735006
02-07-2021,2097,2132.899902,2092.949951,2129.050049,2129.050049,6500973,2159.060,2174.140,2128.640,2143.775,2143.775,13029724
05-07-2021,2136.449951,2153.550049,2131.5,2150.199951,2150.199951,5400604,2152.355,2164.745,2121.775,2135.070,2135.070,13007380
06-07-2021,2144.949951,2148.899902,2120.199951,2124.800049,2124.800049,4646312,2141.450,2153.535,2111.860,2124.975,2124.975,12877972
